ID_wyscigu,ID_wariantu_klubu,Zajete_miejsce,Kary,Numer_lodki
78584652,10576990,10.0,1,0
92776329,10576990,4.0,0,0
16754794,10576990,1.0,0,0
90546048,10576990,4.0,0,0
35698613,10576990,5.0,0,0
98549266,10576990,4.0,0,0
71090210,59287240,1.0,0,0
98692755,59287240,1.0,0,0
8461682,59287240,2.0,0,0
81464977,59287240,4.0,0,0
72392311,59287240,2.0,0,0
99643076,59287240,2.0,0,0
78441315,59287240,6.0,0,0
78584652,59287240,7.0,0,0
92776329,59287240,4.0,0,0
16754794,59287240,3.0,0,0
90546048,59287240,7.0,0,0
35698613,59287240,8.0,0,0
98549266,59287240,5.0,0,0
71090210,73113253,9.0,0,0
98692755,73113253,5.0,0,0
8461682,73113253,3.0,0,0
81464977,73113253,6.0,0,0
72392311,73113253,3.0,0,0
99643076,73113253,3.0,0,0
78441315,73113253,10.0,1,0
78584652,73113253,1.0,0,0
92776329,73113253,1.0,0,0
16754794,73113253,4.0,0,0
90546048,73113253,3.0,0,0
35698613,73113253,2.0,0,0
98549266,73113253,2.5,1,0
71090210,27044513,3.0,0,0
98692755,27044513,4.0,0,0
8461682,27044513,6.0,0,0
81464977,27044513,1.0,0,0
72392311,27044513,6.0,0,0
99643076,27044513,4.0,0,0
78441315,27044513,10.0,1,0
78584652,27044513,2.0,0,0
92776329,27044513,2.0,0,0
16754794,27044513,10.0,1,0
90546048,27044513,1.0,0,0
35698613,27044513,4.0,0,0
98549266,27044513,3.0,0,0
71090210,80070716,4.0,0,0
98692755,80070716,3.0,0,0
8461682,80070716,4.0,0,0
81464977,80070716,3.0,0,0
72392311,80070716,4.0,0,0
99643076,80070716,6.0,0,0
78441315,80070716,1.0,0,0
78584652,80070716,8.0,0,0
92776329,80070716,3.0,0,0
16754794,80070716,7.0,0,0
90546048,80070716,2.0,0,0
35698613,80070716,4.0,0,0
98549266,80070716,7.0,0,0
71090210,20708529,4.0,0,0
98692755,20708529,7.0,0,0
8461682,20708529,5.0,0,0
81464977,20708529,4.0,0,0
72392311,20708529,3.0,0,0
99643076,20708529,5.0,0,0
78441315,20708529,5.0,0,0
78584652,20708529,3.0,0,0
92776329,20708529,9.0,0,0
16754794,20708529,8.0,0,0
90546048,20708529,5.0,0,0
35698613,20708529,3.0,0,0
98549266,20708529,2.0,0,0
71090210,2968352,7.0,0,0
98692755,2968352,5.0,0,0
8461682,2968352,2.0,0,0
81464977,2968352,7.0,0,0
72392311,2968352,7.0,0,0
99643076,2968352,3.0,0,0
78441315,2968352,4.0,0,0
78584652,2968352,5.0,0,0
92776329,2968352,1.0,0,0
16754794,2968352,2.0,0,0
90546048,2968352,3.0,0,0
35698613,2968352,9.0,0,0
98549266,2968352,10.0,1,0
71090210,23474192,7.0,0,0
98692755,23474192,3.0,0,0
8461682,23474192,1.0,0,0
81464977,23474192,9.0,0,0
72392311,23474192,5.0,0,0
99643076,23474192,4.0,0,0
78441315,23474192,1.0,0,0
78584652,23474192,9.0,0,0
92776329,23474192,5.0,0,0
16754794,23474192,4.0,0,0
90546048,23474192,9.0,0,0
35698613,23474192,1.0,0,0
98549266,23474192,10.0,1,0
71090210,8699349,6.0,0,0
98692755,8699349,6.0,0,0
8461682,8699349,7.0,0,0
81464977,8699349,1.0,0,0
72392311,8699349,5.0,0,0
99643076,8699349,7.0,0,0
78441315,8699349,6.0,0,0
78584652,8699349,5.0,0,0
92776329,8699349,9.0,0,0
16754794,8699349,1.0,0,0
90546048,8699349,7.0,0,0
35698613,8699349,8.0,0,0
98549266,8699349,4.0,0,0
71090210,9816690,10.0,1,0
98692755,9816690,8.0,0,0
8461682,9816690,3.0,0,0
81464977,9816690,7.0,0,0
72392311,9816690,4.0,0,0
99643076,9816690,5.0,0,0
78441315,9816690,2.0,0,0
78584652,9816690,2.0,0,0
92776329,9816690,6.0,0,0
16754794,9816690,6.0,0,0
90546048,9816690,8.0,0,0
35698613,9816690,6.0,0,0
98549266,9816690,6.0,0,0
71090210,59382754,3.0,0,0
98692755,59382754,7.0,0,0
8461682,59382754,5.0,0,0
81464977,59382754,5.0,0,0
72392311,59382754,8.0,0,0
99643076,59382754,8.0,0,0
78441315,59382754,3.0,0,0
78584652,59382754,4.0,0,0
92776329,59382754,5.0,0,0
16754794,59382754,9.0,0,0
90546048,59382754,6.0,0,0
35698613,59382754,7.0,0,0
98549266,59382754,3.0,0,0
71090210,79941094,5.0,0,0
98692755,79941094,9.0,0,0
8461682,79941094,8.0,0,0
81464977,79941094,6.0,0,0
72392311,79941094,2.0,0,0
99643076,79941094,9.0,0,0
78441315,79941094,9.0,0,0
78584652,79941094,1.0,0,0
92776329,79941094,7.0,0,0
16754794,79941094,5.0,0,0
90546048,79941094,5.0,0,0
35698613,79941094,10.0,1,0
98549266,79941094,2.0,0,0
71090210,64521030,5.0,0,0
98692755,64521030,9.0,0,0
8461682,64521030,7.0,0,0
81464977,64521030,5.0,0,0
72392311,64521030,7.0,0,0
99643076,64521030,9.0,0,0
78441315,64521030,5.0,0,0
78584652,64521030,7.0,0,0
92776329,64521030,8.0,0,0
16754794,64521030,5.0,0,0
90546048,64521030,2.0,0,0
35698613,64521030,3.0,0,0
98549266,64521030,10.0,1,0
71090210,79632095,8.0,0,0
98692755,79632095,4.0,0,0
8461682,79632095,8.0,0,0
81464977,79632095,10.0,1,0
72392311,79632095,9.0,0,0
99643076,79632095,8.0,0,0
78441315,79632095,7.0,0,0
78584652,79632095,6.0,0,0
92776329,79632095,6.0,0,0
16754794,79632095,7.0,0,0
90546048,79632095,4.0,0,0
35698613,79632095,6.0,0,0
98549266,79632095,8.0,0,0
71090210,64830853,6.0,0,0
98692755,64830853,8.0,0,0
8461682,64830853,9.0,0,0
81464977,64830853,8.0,0,0
72392311,64830853,8.0,0,0
99643076,64830853,6.0,0,0
78441315,64830853,4.0,0,0
78584652,64830853,8.0,0,0
92776329,64830853,7.0,0,0
16754794,64830853,10.0,1,0
90546048,64830853,8.0,0,0
35698613,64830853,5.0,0,0
98549266,64830853,5.0,0,0
71090210,73880943,9.0,0,0
98692755,73880943,6.0,0,0
8461682,73880943,9.0,0,0
81464977,73880943,8.0,0,0
72392311,73880943,9.0,0,0
99643076,73880943,7.0,0,0
78441315,73880943,7.0,0,0
78584652,73880943,6.0,0,0
92776329,73880943,8.0,0,0
16754794,73880943,2.0,0,0
90546048,73880943,9.0,0,0
35698613,73880943,7.0,0,0
98549266,73880943,9.0,0,0
52793029,10576990,1.0,0,0
52469784,10576990,2.0,0,0
75873347,10576990,1.0,0,0
54917095,10576990,2.0,0,0
99031898,10576990,1.0,0,0
57213767,10576990,2.0,0,0
47272319,10576990,10.0,1,0
15175743,10576990,1.0,0,0
91307796,10576990,5.0,0,0
74108418,10576990,3.0,0,0
78734207,10576990,8.0,0,0
40608446,10576990,1.0,0,0
13591890,10576990,4.0,0,0
13932994,10576990,3.0,0,0
52793029,64830853,4.0,0,0
52469784,64830853,4.0,0,0
75873347,64830853,3.0,0,0
54917095,64830853,3.0,0,0
99031898,64830853,1.0,0,0
57213767,64830853,1.0,0,0
47272319,64830853,3.0,0,0
15175743,64830853,2.0,0,0
91307796,64830853,3.0,0,0
74108418,64830853,1.0,0,0
78734207,64830853,6.0,0,0
40608446,64830853,10.0,1,0
13591890,64830853,2.0,0,0
13932994,64830853,4.0,0,0
52793029,35887754,5.0,0,0
52469784,35887754,7.0,0,0
75873347,35887754,1.0,0,0
54917095,35887754,1.0,0,0
99031898,35887754,2.0,0,0
57213767,35887754,5.0,0,0
47272319,35887754,1.0,0,0
15175743,35887754,6.0,0,0
91307796,35887754,1.0,0,0
74108418,35887754,9.0,0,0
78734207,35887754,2.0,0,0
40608446,35887754,6.0,0,0
13591890,35887754,6.0,0,0
13932994,35887754,1.0,0,0
52793029,23474192,5.0,0,0
52469784,23474192,3.0,0,0
75873347,23474192,2.0,0,0
54917095,23474192,3.0,0,0
99031898,23474192,7.0,0,0
57213767,23474192,3.0,0,0
47272319,23474192,6.0,0,0
15175743,23474192,1.0,0,0
91307796,23474192,4.0,0,0
74108418,23474192,6.0,0,0
78734207,23474192,5.0,0,0
40608446,23474192,7.0,0,0
13591890,23474192,1.0,0,0
13932994,23474192,2.0,0,0
52793029,20708529,6.0,0,0
52469784,20708529,1.0,0,0
75873347,20708529,6.0,0,0
54917095,20708529,4.0,0,0
99031898,20708529,3.0,0,0
57213767,20708529,4.0,0,0
47272319,20708529,5.0,0,0
15175743,20708529,5.0,0,0
91307796,20708529,4.0,0,0
74108418,20708529,5.0,0,0
78734207,20708529,2.0,0,0
40608446,20708529,3.0,0,0
13591890,20708529,6.0,0,0
13932994,20708529,8.0,0,0
52793029,38352842,1.0,0,0
52469784,38352842,5.0,0,0
75873347,38352842,6.0,0,0
54917095,38352842,5.0,0,0
99031898,38352842,5.0,0,0
57213767,38352842,5.0,0,0
47272319,38352842,2.0,0,0
15175743,38352842,5.0,0,0
91307796,38352842,5.0,0,0
74108418,38352842,8.0,0,0
78734207,38352842,4.0,0,0
40608446,38352842,1.0,0,0
13591890,38352842,5.0,0,0
13932994,38352842,7.0,0,0
52793029,8699349,7.0,0,0
52469784,8699349,6.0,0,0
75873347,8699349,8.0,0,0
54917095,8699349,6.0,0,0
99031898,8699349,3.0,0,0
57213767,8699349,1.0,0,0
47272319,8699349,2.0,0,0
15175743,8699349,8.0,0,0
91307796,8699349,3.0,0,0
74108418,8699349,7.0,0,0
78734207,8699349,1.0,0,0
40608446,8699349,5.0,0,0
13591890,8699349,4.0,0,0
13932994,8699349,4.0,0,0
52793029,77996720,4.0,0,0
52469784,77996720,7.0,0,0
75873347,77996720,2.0,0,0
54917095,77996720,8.0,0,0
99031898,77996720,8.0,0,0
57213767,77996720,4.0,0,0
47272319,77996720,7.0,0,0
15175743,77996720,2.0,0,0
91307796,77996720,6.0,0,0
74108418,77996720,1.0,0,0
78734207,77996720,3.0,0,0
40608446,77996720,5.0,0,0
13591890,77996720,5.0,0,0
13932994,77996720,5.0,0,0
52793029,59287240,6.0,0,0
52469784,59287240,4.0,0,0
75873347,59287240,5.0,0,0
54917095,59287240,10.0,1,0
99031898,59287240,4.0,0,0
57213767,59287240,3.0,0,0
47272319,59287240,1.0,0,0
15175743,59287240,6.0,0,0
91307796,59287240,8.0,0,0
74108418,59287240,8.0,0,0
78734207,59287240,1.0,0,0
40608446,59287240,4.0,0,0
13591890,59287240,1.0,0,0
13932994,59287240,9.0,0,0
52793029,64521030,2.0,0,0
52469784,64521030,6.0,0,0
75873347,64521030,7.0,0,0
54917095,64521030,1.0,0,0
99031898,64521030,5.0,0,0
57213767,64521030,7.0,0,0
47272319,64521030,3.0,0,0
15175743,64521030,3.0,0,0
91307796,64521030,2.0,0,0
74108418,64521030,5.0,0,0
78734207,64521030,6.0,0,0
40608446,64521030,8.0,0,0
13591890,64521030,9.0,0,0
13932994,64521030,7.0,0,0
52793029,23372296,9.0,0,0
52469784,23372296,2.0,0,0
75873347,23372296,7.0,0,0
54917095,23372296,9.0,0,0
99031898,23372296,2.0,0,0
57213767,23372296,10.0,1,0
47272319,23372296,7.0,0,0
15175743,23372296,3.0,0,0
91307796,23372296,1.0,0,0
74108418,23372296,7.0,0,0
78734207,23372296,5.0,0,0
40608446,23372296,2.0,0,0
13591890,23372296,3.0,0,0
13932994,23372296,6.0,0,0
52793029,56265761,3.0,0,0
52469784,56265761,3.0,0,0
75873347,56265761,8.0,0,0
54917095,56265761,10.0,1,0
99031898,56265761,4.0,0,0
57213767,56265761,6.0,0,0
47272319,56265761,4.0,0,0
15175743,56265761,4.0,0,0
91307796,56265761,7.0,0,0
74108418,56265761,9.0,0,0
78734207,56265761,3.0,0,0
40608446,56265761,8.0,0,0
13591890,56265761,2.0,0,0
13932994,56265761,3.0,0,0
52793029,74174186,10.0,1,0
52469784,74174186,5.0,0,0
75873347,74174186,4.0,0,0
54917095,74174186,2.0,0,0
99031898,74174186,6.0,0,0
57213767,74174186,2.0,0,0
47272319,74174186,5.0,0,0
15175743,74174186,7.0,0,0
91307796,74174186,7.0,0,0
74108418,74174186,2.0,0,0
78734207,74174186,10.0,1,0
40608446,74174186,7.0,0,0
13591890,74174186,8.0,0,0
13932994,74174186,5.0,0,0
52793029,59382754,10.0,1,0
52469784,59382754,8.0,0,0
75873347,59382754,3.0,0,0
54917095,59382754,5.0,0,0
99031898,59382754,8.0,0,0
57213767,59382754,9.0,0,0
47272319,59382754,9.0,0,0
15175743,59382754,8.0,0,0
91307796,59382754,2.0,0,0
74108418,59382754,3.0,0,0
78734207,59382754,4.0,0,0
40608446,59382754,3.0,0,0
13591890,59382754,3.0,0,0
13932994,59382754,6.0,0,0
52793029,96517047,8.0,0,0
52469784,96517047,1.0,0,0
75873347,96517047,5.0,0,0
54917095,96517047,7.0,0,0
99031898,96517047,9.0,0,0
57213767,96517047,7.0,0,0
47272319,96517047,8.0,0,0
15175743,96517047,9.0,0,0
91307796,96517047,6.0,0,0
74108418,96517047,2.0,0,0
78734207,96517047,7.0,0,0
40608446,96517047,4.0,0,0
13591890,96517047,10.0,1,0
13932994,96517047,2.0,0,0
52793029,2968352,7.0,0,0
52469784,2968352,9.0,0,0
75873347,2968352,4.0,0,0
54917095,2968352,4.0,0,0
99031898,2968352,7.0,0,0
57213767,2968352,8.0,0,0
47272319,2968352,4.0,0,0
15175743,2968352,4.0,0,0
91307796,2968352,9.0,0,0
74108418,2968352,6.0,0,0
78734207,2968352,8.0,0,0
40608446,2968352,2.0,0,0
13591890,2968352,7.0,0,0
13932994,2968352,8.0,0,0
52793029,35882268,3.0,0,0
52469784,35882268,9.0,0,0
75873347,35882268,9.0,0,0
54917095,35882268,6.0,0,0
99031898,35882268,9.0,0,0
57213767,35882268,6.0,0,0
47272319,35882268,6.0,0,0
15175743,35882268,7.0,0,0
91307796,35882268,8.0,0,0
74108418,35882268,4.0,0,0
78734207,35882268,7.0,0,0
40608446,35882268,6.0,0,0
13591890,35882268,7.0,0,0
13932994,35882268,1.0,0,0
52793029,79941094,2.0,0,0
52469784,79941094,8.0,0,0
75873347,79941094,9.0,0,0
54917095,79941094,7.0,0,0
99031898,79941094,6.0,0,0
57213767,79941094,8.0,0,0
47272319,79941094,8.0,0,0
15175743,79941094,9.0,0,0
91307796,79941094,9.0,0,0
74108418,79941094,4.0,0,0
78734207,79941094,9.0,0,0
40608446,79941094,9.0,0,0
13591890,79941094,8.0,0,0
13932994,79941094,10.0,1,0
68728577,35887754,5.0,0,0
33273748,35887754,1.0,0,0
43495236,35887754,2.0,0,0
51616493,35887754,4.0,0,0
24363227,35887754,3.0,0,0
96337138,35887754,1.0,0,0
13364188,35887754,1.0,0,0
2516236,35887754,1.0,0,0
40035427,35887754,3.0,0,0
84813468,35887754,1.0,0,0
47074949,35887754,5.0,0,0
15272233,35887754,1.0,0,0
68728577,74174186,3.0,0,0
33273748,74174186,4.0,0,0
43495236,74174186,4.0,0,0
51616493,74174186,6.0,0,0
24363227,74174186,1.0,0,0
96337138,74174186,3.0,0,0
13364188,74174186,3.0,0,0
2516236,74174186,1.0,0,0
40035427,74174186,2.0,0,0
84813468,74174186,5.0,0,0
47074949,74174186,1.0,0,0
15272233,74174186,6.0,0,0
68728577,2968352,2.0,0,0
33273748,2968352,4.0,0,0
43495236,2968352,1.0,0,0
51616493,2968352,4.0,0,0
24363227,2968352,4.0,0,0
96337138,2968352,3.0,0,0
13364188,2968352,4.0,0,0
2516236,2968352,3.0,0,0
40035427,2968352,1.0,0,0
84813468,2968352,8.0,0,0
47074949,2968352,3.0,0,0
15272233,2968352,2.0,0,0
68728577,64830853,3.0,0,0
33273748,64830853,5.0,0,0
43495236,64830853,7.0,0,0
51616493,64830853,1.0,0,0
24363227,64830853,8.0,0,0
96337138,64830853,6.0,0,0
13364188,64830853,2.0,0,0
2516236,64830853,2.0,0,0
40035427,64830853,7.0,0,0
84813468,64830853,6.0,0,0
47074949,64830853,1.0,0,0
15272233,64830853,1.0,0,0
68728577,23474192,6.0,0,0
33273748,23474192,7.0,0,0
43495236,23474192,3.0,0,0
51616493,23474192,3.0,0,0
24363227,23474192,5.0,0,0
96337138,23474192,1.0,0,0
13364188,23474192,3.0,0,0
2516236,23474192,5.0,0,0
40035427,23474192,1.0,0,0
84813468,23474192,3.0,0,0
47074949,23474192,3.0,0,0
15272233,23474192,10.0,1,0
68728577,10576990,4.0,0,0
33273748,10576990,6.0,0,0
43495236,10576990,6.0,0,0
51616493,10576990,8.0,0,0
24363227,10576990,6.0,0,0
96337138,10576990,2.0,0,0
13364188,10576990,2.0,0,0
2516236,10576990,3.0,0,0
40035427,10576990,4.0,0,0
84813468,10576990,5.0,0,0
47074949,10576990,2.0,0,0
15272233,10576990,3.0,0,0
68728577,8699349,1.0,0,0
33273748,8699349,2.0,0,0
43495236,8699349,6.0,0,0
51616493,8699349,3.0,0,0
24363227,8699349,2.0,0,0
96337138,8699349,8.0,0,0
13364188,8699349,5.0,0,0
2516236,8699349,8.0,0,0
40035427,8699349,5.0,0,0
84813468,8699349,6.0,0,0
47074949,8699349,4.0,0,0
15272233,8699349,5.0,0,0
68728577,77996720,10.0,1,0
33273748,77996720,8.0,0,0
43495236,77996720,1.0,0,0
51616493,77996720,1.0,0,0
24363227,77996720,7.0,0,0
96337138,77996720,7.0,0,0
13364188,77996720,1.0,0,0
2516236,77996720,4.0,0,0
40035427,77996720,2.0,0,0
84813468,77996720,7.0,0,0
47074949,77996720,6.0,0,0
15272233,77996720,4.0,0,0
68728577,23372296,1.0,0,0
33273748,23372296,1.0,0,0
43495236,23372296,5.0,0,0
51616493,23372296,5.0,0,0
24363227,23372296,5.0,0,0
96337138,23372296,9.0,0,0
13364188,23372296,8.0,0,0
2516236,23372296,10.0,1,0
40035427,23372296,5.0,0,0
84813468,23372296,1.0,0,0
47074949,23372296,7.0,0,0
15272233,23372296,2.0,0,0
68728577,59287240,2.0,0,0
33273748,59287240,5.0,0,0
43495236,59287240,2.0,0,0
51616493,59287240,8.0,0,0
24363227,59287240,1.0,0,0
96337138,59287240,4.0,0,0
13364188,59287240,7.0,0,0
2516236,59287240,10.0,1,0
40035427,59287240,6.0,0,0
84813468,59287240,3.0,0,0
47074949,59287240,9.0,0,0
15272233,59287240,6.0,0,0
68728577,56265761,6.0,0,0
33273748,56265761,9.0,0,0
43495236,56265761,7.0,0,0
51616493,56265761,9.0,0,0
24363227,56265761,2.0,0,0
96337138,56265761,5.0,0,0
13364188,56265761,5.0,0,0
2516236,56265761,5.0,0,0
40035427,56265761,3.0,0,0
84813468,56265761,4.0,0,0
47074949,56265761,4.0,0,0
15272233,56265761,4.0,0,0
68728577,20708529,8.0,0,0
33273748,20708529,6.0,0,0
43495236,20708529,9.0,0,0
51616493,20708529,2.0,0,0
24363227,20708529,4.0,0,0
96337138,20708529,4.0,0,0
13364188,20708529,6.0,0,0
2516236,20708529,6.0,0,0
40035427,20708529,6.0,0,0
84813468,20708529,4.0,0,0
47074949,20708529,5.0,0,0
15272233,20708529,3.0,0,0
68728577,38352842,9.0,0,0
33273748,38352842,2.0,0,0
43495236,38352842,3.0,0,0
51616493,38352842,7.0,0,0
24363227,38352842,8.0,0,0
96337138,38352842,2.0,0,0
13364188,38352842,8.0,0,0
2516236,38352842,7.0,0,0
40035427,38352842,8.0,0,0
84813468,38352842,2.0,0,0
47074949,38352842,7.0,0,0
15272233,38352842,7.0,0,0
68728577,35882268,8.0,0,0
33273748,35882268,7.0,0,0
43495236,35882268,5.0,0,0
51616493,35882268,7.0,0,0
24363227,35882268,9.0,0,0
96337138,35882268,6.0,0,0
13364188,35882268,9.0,0,0
2516236,35882268,2.0,0,0
40035427,35882268,7.0,0,0
84813468,35882268,2.0,0,0
47074949,35882268,2.0,0,0
15272233,35882268,8.0,0,0
68728577,79941094,4.0,0,0
33273748,79941094,8.0,0,0
43495236,79941094,4.0,0,0
51616493,79941094,5.0,0,0
24363227,79941094,3.0,0,0
96337138,79941094,8.0,0,0
13364188,79941094,9.0,0,0
2516236,79941094,7.0,0,0
40035427,79941094,9.0,0,0
84813468,79941094,9.0,0,0
47074949,79941094,6.0,0,0
15272233,79941094,7.0,0,0
68728577,64521030,5.0,0,0
33273748,64521030,9.0,0,0
43495236,64521030,8.0,0,0
51616493,64521030,6.0,0,0
24363227,64521030,7.0,0,0
96337138,64521030,7.0,0,0
13364188,64521030,6.0,0,0
2516236,64521030,4.0,0,0
40035427,64521030,9.0,0,0
84813468,64521030,7.0,0,0
47074949,64521030,9.0,0,0
15272233,64521030,5.0,0,0
68728577,96517047,9.0,0,0
33273748,96517047,3.0,0,0
43495236,96517047,10.0,1,0
51616493,96517047,9.0,0,0
24363227,96517047,6.0,0,0
96337138,96517047,5.0,0,0
13364188,96517047,4.0,0,0
2516236,96517047,10.0,1,0
40035427,96517047,4.0,0,0
84813468,96517047,8.0,0,0
47074949,96517047,8.0,0,0
15272233,96517047,8.0,0,0
68728577,59382754,7.0,0,0
33273748,59382754,3.0,0,0
43495236,59382754,8.0,0,0
51616493,59382754,2.0,0,0
24363227,59382754,9.0,0,0
96337138,59382754,9.0,0,0
13364188,59382754,7.0,0,0
2516236,59382754,6.0,0,0
40035427,59382754,8.0,0,0
84813468,59382754,9.0,0,0
47074949,59382754,8.0,0,0
15272233,59382754,9.0,0,0
88592781,64830853,3.0,0,0
97621328,64830853,2.0,0,0
65916035,64830853,3.0,0,0
39936529,64830853,2.0,0,0
45910789,64830853,4.0,0,0
88592781,35887754,1.0,0,0
97621328,35887754,3.0,0,0
65916035,35887754,4.0,0,0
39936529,35887754,3.0,0,0
45910789,35887754,5.0,0,0
88592781,10576990,7.0,0,0
97621328,10576990,1.0,0,0
65916035,10576990,5.0,0,0
39936529,10576990,1.0,0,0
45910789,10576990,3.0,0,0
88592781,59287240,3.0,0,0
97621328,59287240,8.0,0,0
65916035,59287240,1.0,0,0
39936529,59287240,5.0,0,0
45910789,59287240,2.0,0,0
88592781,23474192,1.0,0,0
97621328,23474192,1.0,0,0
65916035,23474192,8.0,0,0
39936529,23474192,2.0,0,0
45910789,23474192,8.0,0,0
88592781,74174186,2.0,0,0
97621328,74174186,4.0,0,0
65916035,74174186,2.0,0,0
39936529,74174186,5.0,0,0
45910789,74174186,8.0,0,0
88592781,64521030,6.0,0,0
97621328,64521030,2.0,0,0
65916035,64521030,3.0,0,0
39936529,64521030,3.0,0,0
45910789,64521030,7.0,0,0
88592781,2968352,2.0,0,0
97621328,2968352,5.0,0,0
65916035,2968352,8.0,0,0
39936529,2968352,1.0,0,0
45910789,2968352,6.0,0,0
88592781,79941094,5.0,0,0
97621328,79941094,6.0,0,0
65916035,79941094,9.0,0,0
39936529,79941094,4.0,0,0
45910789,79941094,1.0,0,0
88592781,77996720,8.0,0,0
97621328,77996720,4.0,0,0
65916035,77996720,1.0,0,0
39936529,77996720,8.0,0,0
45910789,77996720,5.0,0,0
88592781,20708529,7.0,0,0
97621328,20708529,7.0,0,0
65916035,20708529,2.0,0,0
39936529,20708529,4.0,0,0
45910789,20708529,6.0,0,0
88592781,56265761,4.0,0,0
97621328,56265761,5.0,0,0
65916035,56265761,6.0,0,0
39936529,56265761,10.0,1,0
45910789,56265761,2.0,0,0
88592781,23372296,8.0,0,0
97621328,23372296,3.0,0,0
65916035,23372296,7.0,0,0
39936529,23372296,6.0,0,0
45910789,23372296,3.0,0,0
88592781,8699349,4.0,0,0
97621328,8699349,9.0,0,0
65916035,8699349,6.0,0,0
39936529,8699349,8.0,0,0
45910789,8699349,1.0,0,0
88592781,96517047,6.0,0,0
97621328,96517047,8.0,0,0
65916035,96517047,4.0,0,0
39936529,96517047,9.0,0,0
45910789,96517047,7.0,0,0
88592781,35882268,5.0,0,0
97621328,35882268,9.0,0,0
65916035,35882268,5.0,0,0
39936529,35882268,6.0,0,0
45910789,35882268,9.0,0,0
88592781,38352842,10.0,1,0
97621328,38352842,6.0,0,0
65916035,38352842,9.0,0,0
39936529,38352842,7.0,0,0
45910789,38352842,4.0,0,0
88592781,59382754,10.0,1,0
97621328,59382754,7.0,0,0
65916035,59382754,7.0,0,0
39936529,59382754,7.0,0,0
45910789,59382754,9.0,0,0
34834952,2968352,2.0,0,0
14758894,2968352,1.0,0,0
65409348,2968352,6.0,0,0
11773348,2968352,3.0,0,0
17696366,2968352,1.0,0,0
138801,2968352,1.0,0,0
66196175,2968352,3.0,0,0
35300972,2968352,6.0,0,0
30776391,2968352,2.0,0,0
47165907,2968352,2.0,0,0
21123409,2968352,3.0,0,0
13749476,2968352,2.0,0,0
58234947,2968352,3.0,0,0
34834952,64830853,7.0,0,0
14758894,64830853,4.0,0,0
65409348,64830853,2.0,0,0
11773348,64830853,1.0,0,0
17696366,64830853,3.0,0,0
138801,64830853,1.0,0,0
66196175,64830853,1.0,0,0
35300972,64830853,2.0,0,0
30776391,64830853,3.0,0,0
47165907,64830853,3.0,0,0
21123409,64830853,5.0,0,0
13749476,64830853,8.0,0,0
58234947,64830853,5.0,0,0
34834952,59287240,3.0,0,0
14758894,59287240,6.0,0,0
65409348,59287240,8.0,0,0
11773348,59287240,4.0,0,0
17696366,59287240,5.0,0,0
138801,59287240,2.0,0,0
66196175,59287240,3.0,0,0
35300972,59287240,1.0,0,0
30776391,59287240,1.0,0,0
47165907,59287240,6.0,0,0
21123409,59287240,1.0,0,0
13749476,59287240,1.0,0,0
58234947,59287240,7.0,0,0
34834952,23372296,7.0,0,0
14758894,23372296,1.0,0,0
65409348,23372296,1.0,0,0
11773348,23372296,7.0,0,0
17696366,23372296,5.0,0,0
138801,23372296,7.0,0,0
66196175,23372296,2.0,0,0
35300972,23372296,3.0,0,0
30776391,23372296,5.0,0,0
47165907,23372296,5.0,0,0
21123409,23372296,2.0,0,0
13749476,23372296,2.0,0,0
58234947,23372296,1.0,0,0
34834952,64521030,1.0,0,0
14758894,64521030,7.0,0,0
65409348,64521030,7.0,0,0
11773348,64521030,3.0,0,0
17696366,64521030,3.0,0,0
138801,64521030,9.0,0,0
66196175,64521030,4.0,0,0
35300972,64521030,2.0,0,0
30776391,64521030,3.0,0,0
47165907,64521030,5.0,0,0
21123409,64521030,1.0,0,0
13749476,64521030,3.0,0,0
58234947,64521030,3.0,0,0
34834952,77996720,10.0,1,0
14758894,77996720,5.0,0,0
65409348,77996720,5.0,0,0
11773348,77996720,1.0,0,0
17696366,77996720,6.0,0,0
138801,77996720,3.0,0,0
66196175,77996720,1.0,0,0
35300972,77996720,10.0,1,0
30776391,77996720,1.0,0,0
47165907,77996720,3.0,0,0
21123409,77996720,3.0,0,0
13749476,77996720,6.0,0,0
58234947,77996720,5.0,0,0
34834952,35887754,4.0,0,0
14758894,35887754,2.0,0,0
65409348,35887754,6.0,0,0
11773348,35887754,2.0,0,0
17696366,35887754,8.0,0,0
138801,35887754,4.0,0,0
66196175,35887754,2.0,0,0
35300972,35887754,3.0,0,0
30776391,35887754,4.0,0,0
47165907,35887754,1.0,0,0
21123409,35887754,9.0,0,0
13749476,35887754,7.0,0,0
58234947,35887754,1.0,0,0
34834952,10576990,6.0,0,0
14758894,10576990,7.0,0,0
65409348,10576990,1.0,0,0
11773348,10576990,5.0,0,0
17696366,10576990,4.0,0,0
138801,10576990,2.0,0,0
66196175,10576990,6.0,0,0
35300972,10576990,7.0,0,0
30776391,10576990,2.0,0,0
47165907,10576990,2.0,0,0
21123409,10576990,8.0,0,0
13749476,10576990,1.0,0,0
58234947,10576990,10.0,1,0
34834952,20708529,5.0,0,0
14758894,20708529,2.0,0,0
65409348,20708529,3.0,0,0
11773348,20708529,5.0,0,0
17696366,20708529,2.0,0,0
138801,20708529,4.0,0,0
66196175,20708529,8.0,0,0
35300972,20708529,8.0,0,0
30776391,20708529,4.0,0,0
